,text,intent
15813,how much is the irs going to get from me,94
15814,let me know my tax rate,94
15815,please tell me what i pay in taxes,94
15816,i need to know how much tax i pay from my earnings,94
15817,what will i need to pay in federal taxes,94
15818,what are my state taxes looking like,94
15819,about how much will my federal taxes be,94
15820,what do i currently pay in taxes,94
15821,what amount will my state taxes be,94
15822,how much tax do i owe,94
15823,how much am i paying from my income in taxes,94
15824,how much are taxes on this,94
15825,help me calculate my federal tax bill,94
15826,will i pay over $500 in federal taxes,94
15827,tell me how much in tax on this,94
15828,i have to pay how much back in taxes,94
15829,what is the total amount i pay in taxes,94
15830,what's the damage on my federal tax return,94
15831,what if i lost my luggage,113
15832,my luggage has not arrived and i would like assistance locating it,113
15833,i arrived on delta flight ab123 from juno but my luggage doesn't appear to have come with me,113
15834,what's the procedure to deal with lost luggage,113
15835,i lost my luggage coming from chicago on delta flight ab123,113
15836,can you check where my luggage is off jetblue flight ab123 out of buffalo,113
15837,my bags didn't make it to the new orleans airport,113
15838,"i need my luggage found, i was on delta flight ab123 out of san francisco",113
15839,my luggage was on delta flight abc123 out of houston and now i can’t find it,113
15840,can you help me find my luggage it was lost on delta flight abc123 from houston,113
15841,i'm in baggage claim at the airport and my luggage didn't make it,113
15842,what is the next step if my luggage was lost,113
15843,is there someone i can talk to since i am in the airport waiting for my luggage which never came,113
15844,who do i complain to about my luggage not arriving at the airport,113
15845,can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase,113
15846,i miss placed my luggage i was on delta flight ab123 out of new york,113
15847,i just flew in on american airlines flight ab123 from chicago and can't find my luggage,113
15848,can you please help me find my lost luggage,113
15849,i think my luggage was misplaced or has been lost,113
15850,who can i turn to if i lost my luggage,113
15851,im at lax and my bags aren't,113
15852,i lost my luggage coming from new york city on american flight ab123,113
15853,i can't find any of my luggage!,113
15854,i believe that my luggage was lost,113
15855,"my luggage is missing, i think",113
15856,i need to find my luggage,113
15857,my luggage is missing i was on spirit flight ab123 from chicago,113
15858,it appears that my luggage has vanished,113
15859,i can't find my luggage anywhere and there's no more on the conveyor,113
15860,how do i find lost luggage,113
15861,i think my luggage got lost,113
15862,find me the number for jet blue's customer service so i can yell at someone about my missing luggage,113
15863,i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,113
15864,it seems my luggage was lost,113
15865,locate lost luggage from flight america airlines in o'hare,113
15866,what step do i take if my bag got lost on the flight,113
15867,who do i go to to find lost luggage,113
15868,my luggage is lost and i would like help trying to locate it,113
15869,can you help me locate lost luggage,113
15870,i'm having trouble finding my luggage i was on delta flight ab123 out of new york,113
15871,how do i handle the situation if i lost my luggage,113
15872,where do i begin the process of reporting my luggage lost,113
15873,i got to vegas airport but my bags didn't,113
15874,"my luggage did not arrive, please investigate",113
15875,who do i report lost luggage to,113
15876,"i can't locate my luggage, i was on jetblue flight ab123 out of detroit",113
15877,do you know whom i should contact since my luggage did not arrive,113
15878,"where are my bags, not here at the airport",113
15879,what to do if luggage lost,113
15880,"if i lost my luggage, where can i get help",113
15881,switch to female voice,51
15882,i want to change what accent you use,51
15883,change to female voice,51
15884,try using a different accent,51
15885,go ahead and switch to the male voice,51
15886,change to a male voice,51
15887,switch to a different accent,51
15888,i want to use the female voice now,51
15889,"if you can do accents, i want to hear you talk like david bowie",51
15890,can you speak like a british dude,51
15891,please talk to me in the male british accent,51
15892,please change to the female voice,51
15893,please set to female voice,51
15894,i would prefer to hear the female voice,51
15895,please change your accent to a british male,51
15896,i prefer female voice now,51
15897,can you use a different accent,51
15898,set to female voice,51
15899,use your male voice,51
15900,please use a male voice when speaking,51
15901,use a new accent,51
15902,can you use male voice,51
15903,use male voice,51
15904,use a male voice instead,51
15905,can i hear the male voice please,51
15906,switch over from female to the male voice,51
15907,please change your accent to the male british one,51
15908,please start using female voice,51
15909,switch over to the male voice mode,51
15910,i must to the female voice,51
15911,use a male voice now,51
15912,use female voice now instead,51
15913,i want you to change your accent to the male british one,51
15914,could you talk like a british male,51
15915,go ahead and change your accent to the male british one,51
15916,switch to british male accent,51
15917,please use male voice,51
15918,go ahead and switch to the female voice,51
15919,can you swap to male voice,51
15920,i want your accent changed to the male british one,51
15921,i need for you to change your accent to the male british one,51
15922,please use your female voice,51
15923,switch from the male to the female voice,51
15924,switch to male british accent,51
15925,speak in a different accent,51
15926,i want to hear the female voice option,51
15927,speak as a british male,51
15928,change the accent you're speaking in,51
15929,do a british male accent only,51
15930,i wanna switch to the male voice,51
15931,go ahead and say all of the points on my list of to-do's please,48
15932,let's go through my to do list items please,48
15933,can you please tell me what is on my to-do list,48
15934,can i hear the complete to do list just dictated,48
15935,i need to know if sorting the mail is on my to do list,48
15936,i need my todo list read,48
15937,what is on my to do list,48
15938,what are the things that i have for today,48
15939,is cleaning the kitchen coming up on my list of things i have to do today,48
15940,i need to hear my todo list,48
15941,do i already have a task on my todo list to research delaware,48
15942,what items do i need to do,48
15943,please tell me all items on my todo list,48
15944,do i have an item on my todo list related to shopping,48
15945,what do i have on my need to do list,48
15946,please inform me of what tasks i have listed on my to do list,48
15947,does my errand list have goodwill on it,48
15948,did i create a task to clean the gutters on my list,48
15949,can you tell me the tasks on my to-do list,48
15950,i need to know what my to-do list is looking like,48
15951,i need to know everything on my to do list currently,48
15952,tell me the content of my to do list today,48
15953,read back my to do list,48
15954,do i have get an oil change on my todo list,48
15955,can you look to see whether feeding the fish is on my to do list,48
15956,did i remember to add buy flowers to my chore list today,48
15957,i need to know what tasks are on my to-do list,48
15958,how many chores are on my todo list,48
15959,can you tell me my to do list,48
15960,what do i have left to do on my to-do list,48
15961,do i have brush my teeth on my todo list,48
15962,read my complete todo list to me,48
15963,tell me what is on the list of things to do,48
15964,i wonder what my to-do list looks like for today,48
15965,read my to-do list to me,48
15966,is studying for the chem exam on my todo list,48
15967,read to me my to do list,48
15968,"tell me what things i need to accomplish per my to do list, please",48
15969,is fixing mom's kitchen blind on my to do list,48
15970,"let me hear all of the items on my to do list, please",48
15971,check my to do list to see if jewelry repair is listed,48
15972,"can you tell me all of the things on my to do list for tomorrow, please",48
15973,"repeat my to do list to me, please",48
15974,check my domestic to do list for carpet cleaning,48
15975,can you tell me the items on my to do list,48
15976,please tell me all the items on my to do list right now,48
15977,have i set aside a time on my to do list to do my taxes,48
15978,do i have a car wash scheduled on my to do list,48
15979,i need to know if cleaning out the fridge is on my to do list,48
15980,did i put unpacking groceries on my to do list,48
15981,last time car was in shop,37
15982,what date did i last take my car in,37
15983,when did i take to car to the auto shop,37
15984,tell me the last time i had my car checked out at sam's repair shop,37
15985,you need to tell me when was car in shop,37
15986,do you know when my car was last looked at,37
15987,check my calendar for the date that my care was last serviced,37
15988,when was the last time i got my oil changed,37
15989,i need to know when was the last time i had my car checked out for a tune up,37
15990,how long's it been since i had my car serviced,37
15991,how long ago was my car last in the shop,37
15992,when was my most recent oil change,37
15993,i need you to look up the date of my car's last visit to the shop,37
15994,when did i most recently have my car in the shop,37
15995,when was the last time my car was in the shop,37
15996,when did last go to the auto repair shop,37
15997,i need to know when i last took my car in for a check up,37
15998,dates for my car in the shop,37
15999,do you remember when i last changed my oil,37
16000,do you know how long its been since i had my oil changed and a tune up,37
16001,"i can't remember when my car last went to the shop, can you find out for me",37
16002,check to see when my car was last in the shop,37
16003,what was the last time i had my car at the dealer for repairs,37
16004,when was the last time i changed my oil,37
16005,tell me when was car in shop,37
16006,tell me when someone looked at my car last,37
16007,when did my car get serviced last,37
16008,how long has it been since my last auto maintenance,37
16009,please find the date of my last oil change,37
16010,so when was car in shop,37
16011,how long ago did my car get looked at,37
16012,let me know when my car was last looked at,37
16013,when did i last have my vehicle checked on,37
16014,when did i take my car to paul's auto last,37
16015,what was the date of my last auto appointment,37
16016,what day did i change my oil,37
16017,find the date of the last oil swap for my car,37
16018,my car was looked at when,37
16019,when did i take my car to the mechanic,37
16020,when was my last car service date,37
16021,when did i last have my vehicle serviced,37
16022,when did i last take my car in for maintenance,37
16023,look up the date of my last oil change,37
16024,do you know when i last took my car in to the shop,37
16025,when did i last service my car with an oil change,37
16026,can you remind me of when i last had an oil change,37
16027,how long has it been since my car was last in the shop,37
16028,was my last oil change on wednesday,37
16029,please tell me the last time i took my car to the shop,37
16030,do you have a date for the last time the car was in the shop,37
16031,can you call mom,25
16032,i must call dr smith,25
16033,bella needs to be called,25
16034,it's necessary to call michael,25
16035,can you call russell,25
16036,call sandra right now,25
16037,call work,25
16038,phone christie,25
16039,call friend,25
16040,i am going to call the landlord,25
16041,place a call to bill now,25
16042,call someone,25
16043,dial someone's phone number,25
16044,give liz a call,25
16045,call mark,25
16046,connect me to bob,25
16047,call mymother,25
16048,initiate a phone call with receptionist,25
16049,call erryn,25
16050,it's time for me to call drew,25
16051,x is waiting for me to call,25
16052,use my phone to dial work,25
16053,call my mother,25
16054,call robby for me,25
16055,call robby,25
16056,i want to talk to sarah,25
16057,dial x's phone please,25
16058,put me on a call to sally,25
16059,dial steven,25
16060,can you make a phone call to roger,25
16061,call jim,25
16062,can you call my mom,25
16063,i want you to call bella,25
16064,please phone lizzy,25
16065,dial lisa's cell phone number,25
16066,i must call roderick,25
16067,phone sarah,25
16068,please make a phone call to christopher,25
16069,phone lobby,25
16070,call someone for me,25
16071,can you call a taxi,25
16072,can i call a restaurant,25
16073,call home,25
16074,would you give jenny a call,25
16075,i have to call jane,25
16076,please dial david now,25
16077,i want to make a call to uncle,25
16078,please dial christie's number,25
16079,phone call secretary,25
16080,i will be calling hr,25
16081,what type of gas does my car use,8
16082,what do i need to gas up this car,8
16083,tell me what type of gas this car uses,8
16084,does this take regular unleaded,8
16085,will this car run on the cheaper gas,8
16086,what type of fuel is used for this vehicle,8
16087,can i put normal unleaded in this car,8
16088,what kind of gas does this car take,8
16089,tell me what kind of gas this car uses,8
16090,what type of gas does this car need,8
16091,i would like to know the kind of gas that this car uses,8
16092,what kind of gas should go in this car,8
16093,i want to know the type of gasoline for this car,8
16094,can i use any fuel in my car,8
16095,is there a certain type of gas i need to use,8
16096,which type of gas do i need to put in my car,8
16097,what kind of fuel does my vehicle run on,8
16098,i wish to know the gas i need to fill this car up with,8
16099,what gas do i need to fill the car up with,8
16100,what gas does the car need,8
16101,tell me the fuel type used by my car,8
16102,what sort of fuel do i need for my car,8
16103,please inform me the gas i need to fill this car up with,8
16104,my car uses what type of fuel,8
16105,what type of fuel does my car use,8
16106,what kind of fuel do i need,8
16107,what kind of fuel goes in my engine,8
16108,tell me the gas i need to fill this car up with,8
16109,tell me the kind of fuel that my vehicle operates on,8
16110,tell me the gasoline type for this car,8
16111,what type of fuel should i use in my car,8
16112,tell me the fuel my car takes,8
16113,tell me what type of fuel i need to use for this car,8
16114,what type of gas do i need to use in this car,8
16115,what gas does the car use,8
16116,what kind of gas should i put in this car,8
16117,does this care use premium gas,8
16118,tell me what type of fuel my car uses,8
16119,what type of gas does this car take,8
16120,what percentage gas do i need,8
16121,what kind of gas is needed for this car,8
16122,i need to know what kind of gas to put in this car,8
16123,look up the type of gas needed for this vehicle,8
16124,what kind of gas should i put into this car,8
16125,what type of gas do i need for this car,8
16126,what kind of gas does this car use,8
16127,i wanna know the gas i need to fill this car up with,8
16128,what kind of gas does my car use,8
16129,is there a certain type of gas i need to use for this car,8
16130,what sort of gas should i get for my car,8
16131,i won't require my reservation anymore,67
16132,the reservation i have isn't needed any more,67
16133,please cancel my reservation for dinner,67
16134,im not going to dinner tonight,67
16135,"hello, i need to cancel tonight's reservation for dinner",67
16136,is it possible to cancel the reservation at outback for the johnsons,67
16137,can you cancel my reservation on tuesday for chris at stella maris,67
16138,i no longer need a table for four at chili's,67
16139,i want to cancel my reservation for 5 at red robin,67
16140,cancel my reservation for 4 at red robin,67
16141,i no longer need my reservation with carl at umami,67
16142,"cancel the dinner reservation i made, okay",67
16143,i need to cancel my dinner reservation,67
16144,cancel my reservations for joe's at zepher right now,67
16145,the reservation i made is not required anymore,67
16146,can you cancel my dinner reservation,67
16147,get rid of my dinner reservation,67
16148,can you cancel the reservation for kyle's party at red lobster,67
16149,can you undo the reservation,67
16150,please cancel the table i had reserved for tonight,67
16151,can you cancelt the reservation i have for dinner,67
16152,cancel tonight's dinner reservation,67
16153,tell the restaurant i cannot make it,67
16154,please cancel my reservation for chris at brio,67
16155,go ahead and cancel the reservation i made for 6:00 pm at parc,67
16156,please cancel my 7:30 reservation for morton's,67
16157,the reservation i created is not necessary anymore,67
16158,please delete the reservation for 3 people at outback,67
16159,joe and i are to cancel the reservation at zephers now,67
16160,i no longer need the reservation for 20 at ihop,67
16161,get rid of my 4 pm reservation at the steakhouse please,67
16162,please unreserve that table,67
16163,could you please cancel my reservation for 5 at red robin,67
16164,tell the restaurant to cancel my reservation,67
16165,cancel my reservation for chris at jp field's,67
16166,cancel the reservation at olive garden for tommy,67
16167,get rid of my reservation at chez francois for jennifer,67
16168,i want to cancel the reservation for mercury at the ritz,67
16169,i have a reservation at pizza hut under the name leia roberts and i want to cancel it,67
16170,you can cancel my reservation,67
16171,cancel my reservation for 6 pm at sidetracks,67
16172,scrap that dinner reservation,67
16173,cancel my reservation for 3 at carlos jr,67
16174,the reservation i placed is not needed anymore,67
16175,please cancel my reservation,67
16176,can you cancel my reservation tonight for chris at smith and wollensky,67
16177,please cancel the table for two at burger king,67
16178,can you cancel my reservation for dinner tomorrow,67
16179,please cancel the reservation at zephers for joe and myself right now,67
16180,could i cancel my reservations,67
16181,can you schedule a meeting at 10 am tomorrow with john smith,18
16182,i want to find out how do i schedule a meeting,18
16183,can you schedule a meeting with james at the office,18
16184,can you schedule a meeting with steve for 5,18
16185,i need a meeting scheduled with bob for 7:00am on 9/11,18
16186,is there a meeting room available between one and two,18
16187,how can you schedule a meeting for me,18
16188,i'd like to pencil in a meeting with seth at 11am,18
16189,tell me how to schedule a meeting,18
16190,i want you to schedule a meeting with carrie and lisa,18
16191,what is your availability for conference rooms between one and two today,18
16192,i want to schedule a meeting with tom for 6pm,18
16193,can you sign me up for a meeting in the blue room on friday,18
16194,do you know how do i schedule a meeting,18
16195,see if you can schedule a meeting with don southerland tomorrow at noon,18
16196,"can you schedule a meeting with steve at the office, please",18
16197,are there meeting rooms available between 10-11,18
16198,check if meeting rooms are free from 6 to 7,18
16199,i have to meet with sam at 9:00am in two days,18
16200,show me how do i schedule a meeting,18
16201,is there an open meeting room between 2 and 4,18
16202,are there any meetings room available between 8:00 and 9:00 am,18
16203,i'm having trouble scheduling a meeting,18
16204,i need you to schedule a meeting with bob brown at noon the day after tomorrow,18
16205,please help me schedule a meeting with john love at 9 am tomorrow,18
16206,how does scheduling a meeting work,18
16207,can you schedule a meeting with damon for 1,18
16208,can you schedule a meeting with john for 12,18
16209,"i need meeting rooms between 9:00 am and 11:00 am, are there any available",18
16210,i want to know if there are meeting rooms available between 9:00 am and 11:00 am,18
16211,i'm going to need a meeting room on 9am on tuesday,18
16212,help me get a meeting set up,18
16213,"can you schedule a meeting with jessica at the office, please",18
16214,get me a meeting with bill for 5:30pm tomorrow,18
16215,meeting room availability at 8:00 please,18
16216,can you schedule a meeting room for interviews on thursday,18
16217,schedule a meeting with tom for 6pm,18
16218,schedule a meeting room for friday at 3pm,18
16219,"can you schedule a meeting with james at the office, please",18
16220,during afternoon is there a meeting room to use,18
16221,are there meeting rooms available between 9-10,18
16222,meeting room availability from 8:00 please,18
16223,i'd like to schedule a meeting room from 1:00 pm until 2:00 pm,18
16224,help me schedule a meeting,18
16225,are there meeting rooms available between 11-12,18
16226,can you schedule a meeting with matt for 3,18
16227,add a new meeting with tom for 6pm,18
16228,schedule a meeting with carrie and lisa,18
16229,how can i schedule a meeting,18
16230,please find out if rooms are free from 1 to 2,18
16231,please find my phone,81
16232,where can i find my phone,81
16233,can you locate my phone,81
16234,i would like some help finding my phone,81
16235,"please help me find my phone, because i lost it",81
16236,can you call my cellphone,81
16237,how can i find my phone,81
16238,is my phone in the house,81
16239,what is the location of my phone,81
16240,do you know where i left my phone,81
16241,help me find my phone,81
16242,please help me find my phone,81
16243,i need you to find my phone,81
16244,find my cellphone,81
16245,do you know where my phone is located now,81
16246,i lost my phone and need help retrieving it,81
16247,locate my phone for me,81
16248,help find my phone,81
16249,"my phone is lost, can you help with that",81
16250,i don't remember where my phone is,81
16251,have you seen my cellphone,81
16252,where did i put my phone,81
16253,can you track the location of my phone,81
16254,please aid in my searching for my lost phone,81
16255,my phone is lost - can you help me find it,81
16256,"call my phone, i can't find it",81
16257,my phone cannot be found,81
16258,who has seen my cellphone,81
16259,give me a hand finding my mobile device,81
16260,tell me where my phone is,81
16261,help me search for my phone,81
16262,i am looking for my phone,81
16263,i lost my phone and need assistance,81
16264,please help me find my cellphone,81
16265,i need to know where my phone is,81
16266,i need help finding my mobile phone,81
16267,can you help me find my lost phone,81
16268,where is my phone now,81
16269,"i need my phone, but can't find it",81
16270,are you able to track a phone,81
16271,where was the last place i had my phone,81
16272,i don't know where i put my phone,81
16273,i lost my phone,81
16274,i need help figuring out where my phone is,81
16275,i can't seem to find my phone,81
16276,i seemed to misplaced my phone,81
16277,i can't find my phone do you know where it is,81
16278,can you find my iphone,81
16279,i need to locate my phone,81
16280,please locate my phone,81
16281,"how do i get new insurance, please",64
16282,i need to change my insurance to a plan with a lower deductible,64
16283,i shall switch to a new insurance plan,64
16284,what are my options for new insurance plans,64
16285,"i need to get new insurance, how do i do it",64
16286,how can i find out about new insurance,64
16287,what rental insurance policy do you recommend,64
16288,help me find a new auto insurance policy,64
16289,i want to find a new united healthcare plan to get on,64
16290,how do i change my insurance policy,64
16291,i want help adjusting my insurance policy,64
16292,help me find new insurance providers,64
16293,my insurance plan needs to be changed,64
16294,how do i apply for new insurance,64
16295,can you help me get on a new united healthcare insurance plan,64
16296,i need a new house insurance plan,64
16297,i want to get a new car insurance plan,64
16298,what steps do i need to take to switch my insurance plan from an hmo to a high deductible ppo plan,64
16299,i gotta switch to a new insurance plan,64
16300,how do i make my insurance policy different,64
16301,how do i change my current insurance to a new plan with lower co-pay,64
16302,i'd like a new life insurance plan,64
16303,i am hoping to switch insurance plans,64
16304,i need new health insurance,64
16305,"how can i get new insurance, please",64
16306,i would like to alter my insurance plan,64
16307,what do i do for new insurance,64
16308,help me modify my insurance policy,64
16309,walk me through making changes to my insurance policy,64
16310,website to start aaa new insurance plan,64
16311,i need to get on a new united healthcare insurance plan,64
16312,i need new health care coverage,64
16313,how to create a new aaa insurance plan,64
16314,i need to know how to change my insurance,64
16315,i am in need of a switch to my insurance plan,64
16316,i'd like to get on a new united healthcare plan,64
16317,i would like you to help me get on another united healthcare insurance plan,64
16318,how is new insurance gotten,64
16319,aaa insurance start new plan,64
16320,switch my insurance plan to a new one,64
16321,i need a newer insurance plan,64
16322,i am interested in acquiring new insurance,64
16323,help make changes to my insurance policy,64
16324,"i need new insurance, how do i get it",64
16325,i need new insurance but dont know how to get it,64
16326,my insurance policy needs to be adjusted,64
16327,where do i go to get new insurance,64
16328,how do i alter my insurance policy,64
16329,what is the protocol for modifying my insurance policy,64
16330,i need help acquiring new insurance,64
16331,what are ways to improve my credit,28
16332,how can i ensure my credit score doesn't drop,28
16333,give me a recommendation to improve my credit score,28
16334,what can i do to raise my credit score,28
16335,how do i keep my credit score from dropping,28
16336,is it true a hard pull hurts my credit score,28
16337,are there ways for me to make my credit score better,28
16338,i'm not sure if this will hurt my credit score,28
16339,what are the best ways to build my credit score,28
16340,is it true that opening a new account can decrease your credit score,28
16341,can i harm my credit if i miss a car payment,28
16342,tell me if the following thing can hurt my credit score,28
16343,how do i maintain my credit score,28
16344,what factors can ruin a credit score,28
16345,will checking your credit lower my score,28
16346,i'd like to make my credit score better,28
16347,do you know if bouncing one check on your checking account can hurt your credit score or not,28
16348,what steps can i take to make sure my credit score doesn't go down,28
16349,what lowers credit score,28
16350,give me tips on maintaining good credit,28
16351,i'd like to find ways to improve my credit score,28
16352,what are some of the ways that i can see an improvement in my credit score,28
16353,how to improve a credit score,28
16354,how do i prevent my credit score from lowering,28
16355,what lowers you credit score,28
16356,what are some way s i can do to improe my credit score,28
16357,how do i make my credit score better,28
16358,how can i protect my credit rating,28
16359,show me some ways to build my credit score,28
16360,what can i do to keep my credit in good standing,28
16361,help me build my credit score by showing me some ways on how to,28
16362,"i heard that opening a new account will decrease my credit score, is it true",28
16363,how can i make my credit score better,28
16364,what are some ways to keep my credit score up,28
16365,would being late hurt my credit,28
16366,how do i keep good credit,28
16367,how to keep credit score high,28
16368,tell me if opening a new account will decrease my credit score,28
16369,is there a quick way to improve my credit score,28
16370,please confirm that opening a new account can decrease your credit score,28
16371,how to improve my credit score,28
16372,what can i do to maintain good credit,28
16373,tell me how to improve my credit score,28
16374,what can i do to improve my credit score,28
16375,tell me ways to improve my credit score,28
16376,how can i stop my credit score from dropping,28
16377,how can i go about improving my credit score,28
16378,will doing this hurt my credit score,28
16379,are there any new harmful things that could affect my credit score,28
16380,can i protect my credit score,28
16381,what kind of entertainment is available in chicago,149
16382,what are the main attractions in gatlinburg,149
16383,what are some fun things i can partake in in atlanta,149
16384,help me find things to do in nashville,149
16385,please suggest some fun tourist activities in tokyo,149
16386,"are there any interesting things to do in atlanta, georgia",149
16387,"when visiting chicago, what things can i do there",149
16388,where should i travel if i want to visit some history museums,149
16389,where is the best winery in the south of france,149
16390,where should i book my next trip,149
16391,what's a good use of my time in toronto,149
16392,name some things i should do while in evans,149
16393,what do tourists do in tokyo,149
16394,what's there to do in seattle,149
16395,what's the funnest thing for a tourist to do in iceland,149
16396,what do people in sioux falls do for fun,149
16397,show me some things to do in gatlinburg,149
16398,name some tourist things to do in chicago,149
16399,what kinds of fun touristy things are there to do in boston,149
16400,what are some hot travel destinations,149
16401,what are some fun things to do in sweden,149
16402,where should i travel if i want to go to a nice beach,149
16403,where's a good place to go if i want to see mountains,149
16404,"what do you suggest for entertainment in tampa, florida",149
16405,what are some touristy things to do in boston,149
16406,what's a good place to travel to,149
16407,are there any fun tourist activities in australia,149
16408,what things can i do in portland,149
16409,can you give me some suggestions to go site seeing when i get there,149
16410,name the five star attractions in gatlinburg,149
16411,is there anything fun to do in berlin,149
16412,do you know of any activities in nashville,149
16413,"is there anything fun to do in manassas, virginia",149
16414,"in austin, what are some tourist things to do",149
16415,are there any fun tourist things to do in boston,149
16416,what do you recommend to do in vegas,149
16417,tell me some things to see in tampa,149
16418,where should i travel to next,149
16419,what experiences does kentucky offer,149
16420,what can i do in nashville,149
16421,what things are there to do in portland,149
16422,give me some awesome travel destinations,149
16423,what are some things i can do in portland,149
16424,name some tourist things to do in seattle,149
16425,what things are there to do in kentucky,149
16426,are there any interesting activities to do in austin,149
16427,what sites are there to see when in evans,149
16428,where should i spend my time off,149
16429,could you tell me what fun tourist things i could do in tokyo,149
16430,what's the best place to travel to this time of year,149
16431,help me roll a dice,92
16432,i'd like a 7 sided dice roll please,92
16433,please roll dice,92
16434,throw the dice,92
16435,i want you to roll a dice,92
16436,will you roll a 6 sided dice,92
16437,give me a random number between 1 and 6,92
16438,can you roll the 12 sided dice please,92
16439,could you roll the 8 sided dice,92
16440,roll the dice,92
16441,please roll a 6 sided dice,92
16442,the dice need to be rolled,92
16443,roll a die with 6 sides please,92
16444,go ahead and roll the dice,92
16445,roll a die,92
16446,provide a random roll of the dice,92
16447,roll the 10 sided dice on time,92
16448,roll this dice,92
16449,can you roll the dice,92
16450,i need a 10 sided die rolled,92
16451,can you roll dice,92
16452,i need an algorithm to give me the result of rolling one twelve sided die,92
16453,roll a pair of six sided dice,92
16454,i'd like you to roll dice,92
16455,can you roll a 6 sided dice,92
16456,i want to roll some dice,92
16457,toss a die would you,92
16458,can you roll a 4 sided dice,92
16459,roll dice please,92
16460,what number do you get when you roll one six sided die,92
16461,could you roll a 6 sided dice,92
16462,"ai, please roll the dice",92
16463,give the dice a roll,92
16464,roll a dice for me,92
16465,roll a dice and give me a number from 1 to 6,92
16466,i'd like you to roll a 6 sided dice,92
16467,"roll die, 6 sided",92
16468,6 sided dice roll,92
16469,i'd like to know how much you get when you roll a ten sided dice,92
16470,go ahead and roll that 9 sided dice,92
16471,please do a dice roll,92
16472,roll a pair of dice,92
16473,roll a pair of eight sided dice,92
16474,could you role a ten sided die,92
16475,roll them bones!,92
16476,roll dice now,92
16477,go ahead and roll those dice,92
16478,i want to roll a dice,92
16479,what do you get if you roll a six sided dice,92
16480,"ai, go ahead and roll the dice",92
16481,repeat the question,13
16482,i didn't catch that say it again,13
16483,"i didn't hear you, can you repeat that louder",13
16484,i didn't hear say it again please,13
16485,"could you repeat that, please",13
16486,"i didn't hear, please say it again",13
16487,just another time please,13
16488,come again with that,13
16489,please run that by me again,13
16490,ai could you say that again,13
16491,one more time please,13
16492,will you please repeat what you said,13
16493,repeat that please,13
16494,please say it again,13
16495,"i did not quite hear you, can you say it again",13
16496,would you repeat what you just said,13
16497,"i didnt understand what you just said, can you say it again",13
16498,can you repeat yourself,13
16499,what was that,13
16500,can you say what you just said again,13
16501,can you please repeat that response,13
16502,i didn't hear what you said,13
16503,i would like you to repeat yourself,13
16504,ai i didn't hear you,13
16505,say it again please,13
16506,what did you just mention,13
16507,ai what was the question,13
16508,ai please repeat,13
16509,"i missed that last one, please repeat",13
16510,please repeat over what you said,13
16511,"sorry, i didn't hear you, can you say that gain",13
16512,"i didn't get that, please repeat",13
16513,i didn't catch that so please repeat it,13
16514,replay what you just said,13
16515,"i didn't understand what you just said, can you repeat it",13
16516,say it one more time,13
16517,"i didn't hear what you just said, can you repeat it",13
16518,i didn't hear you can you repeat that,13
16519,i must have you repeat that,13
16520,please repeat yourself,13
16521,repeat that again,13
16522,i need you to please repeat that,13
16523,i did not understand say it again,13
16524,i didn't hear you,13
16525,restate the last thing you told me,13
16526,i did not hear you,13
16527,"i missed what you said, please say it again",13
16528,i want to have that repeated for me,13
16529,i need to know again,13
16530,"i couldn't hear you, can you repeat it",13
16531,can you play music,106
16532,can you play everlong by foo fighters,106
16533,please play even flow by pearl jam,106
16534,may i hear some music by fleet foxes,106
16535,resume my death metal playlist,106
16536,play that song called bring the noise,106
16537,play the song that goes like hey jude don't make it bad,106
16538,"i want to listen to my maroon 5 playlist, play it for me",106
16539,play heart shaped box,106
16540,i'd like to hear my workout playlist,106
16541,can u play the song that sound like bells going off,106
16542,go ahead and play the song that goes like hey jude don't make it bad,106
16543,i want to hear pop music,106
16544,pull up my shower playlist,106
16545,please play the song that goes like hey jude don't make it bad,106
16546,let's hear my workout playlist,106
16547,can i hear my smooth jazz playlist,106
16548,play the song called blood brothers,106
16549,turn on the rap playlist,106
16550,"that ""baby shark, doo doo,"" song, i want to hear it",106
16551,play that song called colony of birchman,106
16552,can you play your guitar right now,106
16553,play hey jude,106
16554,put my workout playlist on,106
16555,can i get some music by three six mafia in here,106
16556,can you find music by slow magic to put on,106
16557,"put my music on, please",106
16558,can you put on music by beach house,106
16559,can i hear some music by cloud control,106
16560,play my post-rock playlist,106
16561,do you have music by elvis,106
16562,i need for you to play my maroon 5 playlist,106
16563,"play the song with the lyrics, ""baby shark, doo doo",106
16564,i want to hear my shower playlist,106
16565,"can you play me that, ""baby shark, doo doo,"" song",106
16566,i want to hear my rock playlist,106
16567,play me some music,106
16568,what does x’s music sound like,106
16569,please play come as you are by nirvana,106
16570,start up some music,106
16571,turn my drake playlist on,106
16572,is it okay to listen to elvis' music,106
16573,play some rock,106
16574,"i want to hear the song that has, ""baby shark, doo doo",106
16575,can you play music by the rolling stones,106
16576,can you play right above it,106
16577,play a song for me,106
16578,i need to play the song that goes like hey jude don't make it bad,106
16579,yo play that song that go like she take my money,106
16580,i want to hear my hip hop playlist,106
16581,am i talking to a real person,117
16582,am i talking to a person or a bot,117
16583,are you a computer,117
16584,how do i know that you're a person,117
16585,are you really a human,117
